age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__pair_id,__orig_row
36.0, Private,102729.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,898,12331
50.0, Private,133963.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1977.0,40.0, United-States, >50K,396,1164
45.0, Self-emp-inc,204205.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,239,4952
53.0, ?,199665.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States, >50K,259,14217
38.0, Local-gov,194630.0, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White, Female,4787.0,0.0,43.0, United-States, >50K,474,25751
36.0, State-gov,108320.0, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Male,5455.0,0.0,30.0, United-States, <=50K,698,11818
18.0, ?,196061.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,33.0, United-States, <=50K,769,792
46.0, Private,295791.0, HS-grad,9.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K,909,7431
34.0, Self-emp-inc,23778.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,688,7556
51.0, ?,175985.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,976,14536
49.0, Private,65087.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,72,4780
51.0, Private,152596.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,747,12250
29.0, Private,367706.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,885,3526
51.0, Private,328947.0, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,745,29931
45.0, Private,151518.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,575,28181
65.0, Private,171584.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,891,23049
34.0, Private,561334.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,309,29093
22.0, Private,46561.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,525,19939
37.0, Private,151835.0, Prof-school,15.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,338,17921
47.0, Local-gov,166863.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,243,22703
38.0, Local-gov,73715.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,266,28610
45.0, Private,67716.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,10520.0,0.0,48.0, United-States, >50K,420,3133
36.0, Private,89508.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,863,17043
29.0, Private,190539.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,1590.0,50.0, United-States, <=50K,638,13995
52.0, Self-emp-inc,114758.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,132,20152
30.0, Private,159888.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States, >50K,430,23191
21.0, ?,163665.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,807,1846
50.0, Self-emp-inc,156623.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7688.0,0.0,50.0, Philippines, >50K,365,4055
63.0, ?,186809.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States, >50K,259,9324
31.0, Private,113364.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,124,15447
28.0, Self-emp-not-inc,54683.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,1590.0,40.0, United-States, <=50K,919,16224
39.0, Local-gov,193815.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,398,24037
42.0, Self-emp-inc,188615.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,468,27010
24.0, Private,214542.0, 11th,7.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,522,17303
29.0, Private,128509.0, HS-grad,9.0, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,38.0, El-Salvador, <=50K,781,9666
45.0, Federal-gov,320818.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,80.0, United-States, >50K,402,1200
31.0, Private,163516.0, Some-college,10.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,859,2657
58.0, Private,193568.0, 11th,7.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,879,23888
39.0, Self-emp-not-inc,106347.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,47.0, United-States, <=50K,857,22803
28.0, State-gov,155397.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K,793,18115
39.0, Private,179579.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,651,2119
51.0, Local-gov,152754.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,460,1275
52.0, Federal-gov,30731.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K,26,2626
56.0, Private,282023.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,287,28946
44.0, Self-emp-not-inc,149943.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,60.0, Taiwan, >50K,298,17823
39.0, Private,114591.0, Some-college,10.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,700,25655
51.0, Private,169112.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,120,13120
35.0, Private,107991.0, 11th,7.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,711,1667
33.0, Private,136331.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,848,17630
44.0, Private,112517.0, Masters,14.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,20.0, United-States, >50K,40,5580
44.0, Private,358199.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,110,11878
50.0, Local-gov,173224.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K,951,6963
32.0, Private,37210.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,491,15738
45.0, Private,88781.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Germany, >50K,414,12261
31.0, Private,226443.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,18,8413
58.0, Private,136841.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999.0,0.0,35.0, United-States, >50K,282,21489
37.0, Private,292855.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1887.0,35.0, United-States, >50K,93,23305
25.0, Private,366416.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,693,4871
49.0, Local-gov,197371.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,232,117
39.0, Self-emp-not-inc,65716.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,107,9101
41.0, Private,286970.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,667,6033
50.0, Local-gov,254148.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,585,11242
43.0, Private,173728.0, Bachelors,13.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,513,1080
43.0, Private,313022.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4386.0,0.0,40.0, United-States, >50K,67,6598
32.0, Self-emp-inc,244665.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,45.0, United-States, >50K,195,1849
37.0, Self-emp-not-inc,126675.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,469,32067
38.0, Private,207202.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,38,4940
31.0, Private,182246.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K,601,26361
36.0, Private,176634.0, Bachelors,13.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,35.0, United-States, >50K,4,18853
23.0, Private,114357.0, HS-grad,9.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K,868,21295
46.0, Private,330087.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,3,9639
46.0, Private,234690.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,730,11045
25.0, Private,207875.0, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,574,16530
31.0, Private,99928.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States, <=50K,715,188
52.0, Private,68982.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,95,28027
18.0, Private,205218.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,558,26316
39.0, State-gov,201105.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,55.0, United-States, >50K,78,7290
39.0, Private,179668.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,130,6599
29.0, Private,214702.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,1974.0,35.0, United-States, <=50K,637,29091
41.0, Private,56795.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,45.0, England, <=50K,715,27492
38.0, Local-gov,201410.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,80,14142
43.0, State-gov,98989.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K,915,17994
27.0, Private,263552.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,881,13756
51.0, Private,202752.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,678,27410
29.0, Private,232784.0, Assoc-acdm,12.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,757,11653
43.0, Private,152629.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,329,9031
45.0, Private,339863.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,8614.0,0.0,48.0, United-States, >50K,23,4978
43.0, Private,228320.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,501,10147
43.0, Local-gov,265698.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,45.0, United-States, >50K,139,17671
65.0, Private,243569.0, Some-college,10.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,24.0, United-States, <=50K,658,9899
41.0, Federal-gov,355918.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,91,16805
48.0, Private,202467.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1485.0,40.0, United-States, >50K,381,3831
60.0, State-gov,152711.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,180,9232
38.0, Self-emp-not-inc,164526.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,2824.0,45.0, United-States, >50K,278,5713
55.0, Private,193374.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,42,26336
59.0, Private,165922.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,471,17130
42.0, Private,98427.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,35.0, United-States, <=50K,543,26781
35.0, Private,361888.0, Assoc-acdm,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,59,3886
47.0, Private,129513.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,114,7721
25.0, Private,443855.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,931,17593
29.0, Private,342989.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,693,31341
29.0, Private,383745.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,1887.0,30.0, United-States, >50K,473,19487
43.0, Private,225193.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,730,31632
49.0, Private,138370.0, Masters,14.0, Married-spouse-absent, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K,509,23891
29.0, Federal-gov,155970.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,15,11329
47.0, Private,161950.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K,595,32422
30.0, ?,159589.0, Masters,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,46.0, United-States, >50K,325,18337
35.0, Private,287701.0, Assoc-acdm,12.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,45.0, United-States, >50K,382,17728
47.0, Private,193285.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Black, Female,5013.0,0.0,40.0, United-States, <=50K,544,21004
40.0, Federal-gov,56795.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,14084.0,0.0,55.0, United-States, >50K,131,197
30.0, Private,232475.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,856,16163
18.0, Private,243900.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K,639,10471
45.0, Private,172822.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,52.0, United-States, >50K,226,31992
21.0, Private,250051.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K,945,4767
43.0, Self-emp-not-inc,194726.0, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K,683,21335
26.0, Private,117833.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,1669.0,50.0, United-States, <=50K,638,3488
45.0, Private,161954.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Germany, <=50K,917,17663
53.0, Local-gov,181755.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, >50K,281,3677
41.0, Self-emp-not-inc,284086.0, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K,644,11088
54.0, State-gov,123592.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,3887.0,0.0,35.0, United-States, <=50K,950,8314
42.0, Self-emp-inc,120277.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,333,24010
60.0, Private,103344.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,62,13448
51.0, Private,194097.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,747,16124
24.0, Self-emp-not-inc,83374.0, Some-college,10.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,30.0, United-States, >50K,440,23357
28.0, Self-emp-not-inc,237466.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,30.0, United-States, >50K,193,28900
50.0, Private,121685.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,268,2845
26.0, Private,314798.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,881,19911
45.0, Self-emp-not-inc,216402.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, India, >50K,298,28651
53.0, Private,106176.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,60.0, United-States, >50K,218,5685
47.0, State-gov,216414.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,188,29032
31.0, Private,111567.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,387,939
23.0, Local-gov,210781.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K,836,19774
51.0, Private,134808.0, HS-grad,9.0, Separated, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,800,24004
55.0, Local-gov,107308.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,202,19574
48.0, Private,189462.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K,408,4603
30.0, Private,208043.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,320,8333
38.0, Private,180303.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, Japan, >50K,443,5980
33.0, Self-emp-not-inc,196342.0, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States, >50K,127,15141
49.0, Private,170871.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,155,9345
33.0, Private,231826.0, 1st-4th,2.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K,590,29418
39.0, Private,132879.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,415,31763
45.0, Private,140664.0, Assoc-acdm,12.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K,784,13973
34.0, Private,386370.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,551,16809
35.0, Private,78247.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,494,25154
29.0, Private,370509.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, France, >50K,217,24282
