age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__pair_id,__orig_row
48.0, Private,80430.0, 11th,7.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K,684,11523
30.0, Private,137606.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,5013.0,0.0,40.0, United-States, <=50K,777,5295
46.0, Private,353512.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,116,27586
42.0, Self-emp-not-inc,178780.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,264,27994
53.0, Private,79324.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,358,4600
36.0, Self-emp-inc,306156.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K,472,23343
45.0, Private,37987.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,751,25923
51.0, Private,263836.0, HS-grad,9.0, Widowed, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,940,25868
49.0, Local-gov,349633.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States, >50K,74,5179
45.0, Private,330535.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,3325.0,0.0,40.0, United-States, <=50K,978,2408
58.0, State-gov,194068.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,50.0, United-States, >50K,228,6304
65.0, Self-emp-inc,115922.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,379,26347
35.0, Private,226789.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,58.0, United-States, <=50K,695,7373
42.0, Self-emp-not-inc,120539.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,230,5929
36.0, Local-gov,197495.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,496,21093
56.0, Private,204049.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1848.0,50.0, United-States, >50K,53,23681
34.0, Private,201122.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,13,12463
40.0, Private,336707.0, Assoc-voc,11.0, Separated, Craft-repair, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K,665,17320
41.0, Private,180138.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, Iran, >50K,38,237
36.0, Private,186035.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, United-States, >50K,8,25250
34.0, Private,155343.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1848.0,50.0, United-States, >50K,144,4717
47.0, Private,211239.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,772,5933
68.0, Private,213720.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,560,1956
44.0, ?,109912.0, Bachelors,13.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,16.0, United-States, >50K,487,17790
26.0, Private,214413.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,611,4320
33.0, Private,173858.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, <=50K,898,27974
45.0, Self-emp-inc,197332.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,396,451
38.0, Private,100295.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,50.0, Canada, >50K,239,7590
26.0, Private,248612.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,70.0, United-States, >50K,259,19854
52.0, Private,74024.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,474,13121
50.0, Private,149770.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,698,10326
37.0, Private,393360.0, Some-college,10.0, Never-married, Protective-serv, Own-child, Black, Male,0.0,0.0,30.0, United-States, <=50K,769,28617
83.0, Private,195507.0, HS-grad,9.0, Widowed, Protective-serv, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K,909,7481
37.0, Private,94334.0, 7th-8th,4.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K,688,18683
26.0, Private,238367.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,976,25435
41.0, Self-emp-inc,218302.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,72,5368
55.0, Local-gov,135439.0, Bachelors,13.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K,747,16060
19.0, Private,39026.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,885,4527
28.0, Private,194200.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K,745,31145
32.0, Private,51150.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,575,10643
44.0, Local-gov,73199.0, Assoc-voc,11.0, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States, <=50K,891,24818
49.0, Local-gov,186539.0, Masters,14.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,309,7786
32.0, Private,217460.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,525,30847
51.0, Private,335997.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386.0,0.0,55.0, United-States, >50K,338,6256
48.0, State-gov,171926.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,243,26886
40.0, Federal-gov,346532.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,266,22665
63.0, Self-emp-not-inc,125178.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,420,6528
24.0, Private,73514.0, Some-college,10.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,50.0, Philippines, <=50K,863,6918
53.0, Private,167065.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,638,15109
34.0, State-gov,595000.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,0.0,40.0, United-States, >50K,132,5530
51.0, Private,172046.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,50.0, United-States, >50K,430,25914
48.0, Private,498328.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,807,29346
53.0, Private,29658.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,365,4832
30.0, Private,162572.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,70.0, United-States, >50K,259,25909
47.0, State-gov,187087.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,124,31008
53.0, Private,347446.0, 9th,5.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,919,29141
35.0, Self-emp-not-inc,193260.0, Masters,14.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?, >50K,398,16862
62.0, Private,109190.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,468,16946
18.0, Private,214617.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,522,6657
58.0, Local-gov,294313.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,55.0, United-States, <=50K,781,31823
44.0, Private,104196.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,402,6763
17.0, Private,152652.0, 11th,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K,859,19671
43.0, Self-emp-inc,151089.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,879,17137
23.0, Private,664670.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,857,8276
34.0, Local-gov,236415.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,18.0, United-States, <=50K,793,18922
17.0, Local-gov,244856.0, 11th,7.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,651,18389
75.0, Self-emp-inc,98116.0, Some-college,10.0, Widowed, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,460,31180
34.0, Self-emp-not-inc,204052.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,26,27156
35.0, State-gov,177974.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,287,8074
43.0, Private,293305.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,40.0, United-States, >50K,298,3860
17.0, Private,222618.0, 11th,7.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,30.0, United-States, <=50K,700,14475
30.0, Private,101345.0, Bachelors,13.0, Married-civ-spouse, Sales, Wife, White, Female,3103.0,0.0,55.0, United-States, >50K,120,28890
43.0, Self-emp-not-inc,110355.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,711,12364
55.0, Private,154580.0, 10th,6.0, Married-civ-spouse, Other-service, Husband, Black, Male,2580.0,0.0,40.0, United-States, <=50K,848,24286
34.0, Self-emp-not-inc,192259.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,35.0, United-States, >50K,40,21976
29.0, Private,244721.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,35.0, United-States, >50K,110,23569
44.0, Self-emp-inc,37997.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,951,18740
56.0, Private,110003.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,491,15909
36.0, Private,337039.0, Assoc-acdm,12.0, Never-married, Tech-support, Not-in-family, Black, Male,14344.0,0.0,40.0, England, >50K,414,25394
48.0, Private,146268.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K,18,300
52.0, Private,379682.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,20.0, United-States, >50K,282,4164
50.0, Private,105010.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,93,17200
24.0, Private,267843.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,35.0, United-States, <=50K,693,14252
39.0, Private,72338.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, >50K,232,31596
48.0, Self-emp-inc,81513.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,107,26281
21.0, Private,133471.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,667,6443
32.0, Local-gov,206609.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,585,14525
50.0, Private,170050.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,513,3467
45.0, Private,48271.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,67,26624
57.0, Private,199847.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K,195,30661
30.0, Private,206322.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,73.0, United-States, >50K,469,28366
41.0, Private,170866.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,38,17210
37.0, Private,123785.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,75.0, United-States, <=50K,601,1037
48.0, State-gov,106377.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,65.0, United-States, >50K,4,24631
44.0, Private,462838.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K,868,17119
37.0, Private,538443.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,14344.0,0.0,40.0, United-States, >50K,3,7351
53.0, Federal-gov,177212.0, Some-college,10.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,730,18172
26.0, Private,55929.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,574,10492
52.0, Private,159670.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,715,12841
38.0, Private,167482.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,52.0, United-States, >50K,95,30778
21.0, Private,211013.0, 9th,5.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,50.0, Mexico, <=50K,558,15797
30.0, Local-gov,211654.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,78,22030
47.0, Private,124973.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,130,4593
43.0, Local-gov,269733.0, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,637,9707
61.0, Private,178312.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,42.0, United-States, <=50K,715,29605
38.0, Local-gov,169104.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, >50K,80,16655
40.0, Private,150528.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,915,3678
29.0, Local-gov,187649.0, HS-grad,9.0, Separated, Protective-serv, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K,881,7913
23.0, Private,447488.0, 9th,5.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,35.0, Mexico, <=50K,678,24860
59.0, Private,226922.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Female,0.0,1762.0,30.0, United-States, <=50K,757,1392
40.0, Self-emp-not-inc,57233.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,329,31481
30.0, Private,115426.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,23,27811
39.0, Private,106183.0, HS-grad,9.0, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,6849.0,0.0,40.0, United-States, <=50K,501,23238
45.0, Private,216932.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,139,11753
20.0, Private,286391.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,2176.0,0.0,20.0, United-States, <=50K,658,14755
32.0, Private,113364.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,91,23627
24.0, Private,57711.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,35.0, United-States, >50K,381,13966
36.0, Private,190023.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,180,30138
35.0, Private,103986.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,278,19436
55.0, Private,282023.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,42,9613
53.0, Private,149650.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,2559.0,48.0, United-States, >50K,471,18980
31.0, Private,87891.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,543,25455
45.0, Self-emp-inc,36228.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,4386.0,0.0,35.0, United-States, >50K,59,1426
48.0, Private,140782.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,1902.0,38.0, United-States, >50K,114,14781
31.0, Private,272069.0, Assoc-voc,11.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,931,19890
25.0, Private,267431.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, Black, Female,0.0,0.0,55.0, United-States, <=50K,693,22472
55.0, Self-emp-not-inc,158315.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,473,6030
47.0, Private,176239.0, Some-college,10.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,730,28540
35.0, Self-emp-not-inc,188563.0, HS-grad,9.0, Divorced, Farming-fishing, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K,509,13562
41.0, Private,347653.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,50.0, United-States, >50K,15,30683
50.0, Local-gov,154779.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,595,9424
61.0, ?,160625.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,4386.0,0.0,15.0, United-States, >50K,325,10342
49.0, Self-emp-inc,213354.0, Masters,14.0, Separated, Exec-managerial, Not-in-family, White, Male,0.0,0.0,70.0, United-States, >50K,382,10003
40.0, Private,145504.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,544,11338
50.0, Private,237819.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,131,12246
34.0, ?,93834.0, HS-grad,9.0, Separated, ?, Own-child, White, Female,0.0,0.0,8.0, United-States, <=50K,856,20269
52.0, Private,42924.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,639,13023
46.0, Private,241935.0, 11th,7.0, Married-civ-spouse, Other-service, Husband, Black, Male,7688.0,0.0,40.0, United-States, >50K,226,15133
40.0, Private,118001.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,945,16672
20.0, ?,346341.0, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,683,10486
51.0, Private,142835.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,638,26914
36.0, Local-gov,212856.0, 11th,7.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,23.0, United-States, <=50K,917,15848
55.0, Local-gov,161662.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,281,26654
58.0, Private,374108.0, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,644,25492
39.0, Private,122032.0, Assoc-voc,11.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,950,22626
54.0, Private,139850.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,45.0, United-States, >50K,333,28997
28.0, Self-emp-inc,204247.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,62,10429
62.0, Local-gov,291175.0, Bachelors,13.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,48.0, United-States, <=50K,747,843
40.0, Self-emp-not-inc,204235.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,50.0, United-States, >50K,440,27358
46.0, Self-emp-inc,191978.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2392.0,50.0, United-States, >50K,193,6383
42.0, Self-emp-not-inc,199143.0, Prof-school,15.0, Divorced, Prof-specialty, Unmarried, White, Female,7430.0,0.0,44.0, United-States, >50K,268,20376
28.0, Private,204600.0, HS-grad,9.0, Separated, Protective-serv, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K,881,24217
46.0, Self-emp-inc,328216.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1902.0,42.0, ?, >50K,298,9503
52.0, Self-emp-not-inc,289436.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,218,639
47.0, Self-emp-inc,332355.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,188,7418
47.0, Local-gov,198660.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,387,15961
32.0, Private,267736.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K,836,747
56.0, Private,251836.0, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, ?, <=50K,800,16142
41.0, Private,168730.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,202,12320
48.0, Self-emp-not-inc,383384.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,408,16823
39.0, Private,272950.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,320,7456
54.0, Private,174865.0, 9th,5.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,443,4232
53.0, Self-emp-inc,42924.0, Doctorate,16.0, Divorced, Exec-managerial, Not-in-family, White, Male,14084.0,0.0,50.0, United-States, >50K,127,15745
54.0, Self-emp-not-inc,105010.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,155,5625
37.0, Private,70240.0, HS-grad,9.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K,590,1622
46.0, Private,155489.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,58.0, United-States, >50K,415,1516
32.0, Self-emp-inc,209691.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, Canada, <=50K,784,32112
41.0, Local-gov,210259.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,551,6476
47.0, Private,155124.0, Assoc-voc,11.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,1669.0,40.0, United-States, <=50K,494,13945
