age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__pair_id,__orig_row
38.0, Self-emp-not-inc,100316.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K,885,8849
28.0, Private,314659.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,42.0, United-States, <=50K,745,18200
31.0, State-gov,111843.0, Assoc-acdm,12.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,575,4933
42.0, Self-emp-not-inc,217826.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,25.0, Jamaica, <=50K,891,20450
33.0, Private,312881.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,309,26926
38.0, Private,299810.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,525,25942
47.0, Private,155489.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7688.0,0.0,55.0, United-States, >50K,338,2695
35.0, Private,160120.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, United-States, >50K,243,27071
51.0, Private,118793.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,70.0, United-States, >50K,266,16790
47.0, Private,329144.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,4386.0,0.0,45.0, United-States, >50K,420,16167
22.0, Private,450920.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,863,12660
26.0, Private,33610.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,638,27894
50.0, Private,271262.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,132,28903
43.0, Private,52498.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K,430,19470
18.0, Private,193290.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,1721.0,20.0, United-States, <=50K,807,16110
57.0, Self-emp-inc,199768.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1902.0,30.0, United-States, >50K,365,20435
48.0, Private,265295.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,259,12301
54.0, Private,146551.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,54.0, United-States, >50K,124,31505
37.0, Local-gov,80680.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,1151.0,0.0,35.0, United-States, <=50K,919,14179
47.0, Private,202812.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, ?, >50K,398,21226
29.0, Private,216481.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,468,8029
17.0, Private,226717.0, 12th,8.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,522,11425
33.0, Private,134886.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,781,24697
60.0, Private,40856.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,46.0, United-States, >50K,402,15632
52.0, Private,128272.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,14.0, United-States, <=50K,859,17547
21.0, Private,149224.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,879,8469
30.0, Private,216811.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K,857,19203
24.0, ?,41356.0, Some-college,10.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,793,8297
53.0, Private,97411.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Laos, <=50K,651,5971
39.0, Private,48915.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,460,30393
47.0, Local-gov,174533.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,26,7989
30.0, Private,157778.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,25.0, United-States, >50K,287,15921
28.0, Private,355259.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K,298,2725
20.0, Private,228686.0, 11th,7.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,700,15518
33.0, Self-emp-inc,374905.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,120,30606
28.0, Private,214689.0, Bachelors,13.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,25.0, United-States, <=50K,711,14869
49.0, Private,59612.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K,848,17033
40.0, Self-emp-not-inc,171615.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,35.0, United-States, >50K,40,13047
33.0, Private,112115.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,45.0, United-States, >50K,110,7870
23.0, Private,34113.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,951,11828
49.0, Private,128132.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,491,1996
39.0, Federal-gov,243872.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,414,27906
53.0, Local-gov,248834.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States, >50K,18,25657
40.0, Self-emp-not-inc,93793.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,282,14871
35.0, Private,89508.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,93,1126
21.0, Private,512828.0, HS-grad,9.0, Never-married, Protective-serv, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,693,30360
37.0, Private,223433.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,232,17076
30.0, Private,53285.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,52.0, United-States, >50K,107,14686
35.0, Private,272019.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,2057.0,40.0, United-States, <=50K,667,22872
47.0, Private,185465.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,585,2033
46.0, Private,108699.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,513,383
53.0, Federal-gov,90127.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,67,18739
48.0, Self-emp-inc,382242.0, Doctorate,16.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,195,22592
40.0, Private,175935.0, Bachelors,13.0, Divorced, Sales, Not-in-family, White, Male,14084.0,0.0,40.0, United-States, >50K,469,16987
52.0, Self-emp-inc,89041.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K,38,21523
35.0, Private,27408.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,601,12081
39.0, Private,108140.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,4,27600
44.0, Private,162028.0, 11th,7.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,44.0, United-States, <=50K,868,25000
42.0, Private,154374.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,3,29769
44.0, Private,261899.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K,730,22009
54.0, Federal-gov,230387.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K,574,18550
21.0, Private,170456.0, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K,715,25951
36.0, Private,201769.0, 11th,7.0, Never-married, Protective-serv, Not-in-family, Black, Male,13550.0,0.0,40.0, United-States, >50K,95,14888
28.0, Private,243660.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,558,13076
52.0, Federal-gov,22428.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,78,14757
30.0, Federal-gov,314310.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,130,16914
41.0, Local-gov,343079.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1740.0,20.0, United-States, <=50K,637,3709
22.0, Private,207782.0, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,715,12989
53.0, Private,168107.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,80,28342
25.0, Private,198587.0, Some-college,10.0, Never-married, Tech-support, Not-in-family, Black, Female,2174.0,0.0,50.0, United-States, <=50K,915,28894
50.0, Local-gov,177705.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1740.0,48.0, United-States, <=50K,881,2935
27.0, Private,287476.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,3325.0,0.0,40.0, United-States, <=50K,678,24771
42.0, Federal-gov,31621.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,757,10730
57.0, Self-emp-not-inc,24473.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,329,15869
39.0, Self-emp-inc,188069.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,23,22924
36.0, Private,240323.0, HS-grad,9.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,17.0, United-States, <=50K,501,17956
56.0, Federal-gov,67153.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Portugal, >50K,139,27692
43.0, Self-emp-not-inc,336763.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Female,0.0,880.0,42.0, United-States, <=50K,658,4424
55.0, Private,134120.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K,91,30496
35.0, Private,292472.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Taiwan, >50K,381,652
31.0, Local-gov,153005.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,180,23504
42.0, Private,20809.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,75.0, United-States, >50K,278,27950
37.0, Private,171150.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,60.0, United-States, >50K,42,29635
42.0, Self-emp-inc,120277.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,471,24010
48.0, Private,93476.0, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,2001.0,40.0, United-States, <=50K,543,25580
41.0, Private,197583.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,59,4470
38.0, Private,242080.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,114,31895
38.0, Private,179262.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K,931,27746
24.0, Private,500509.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,693,13520
46.0, Private,265105.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,473,25023
44.0, Private,242619.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,730,4122
36.0, Private,317040.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,54.0, United-States, <=50K,509,30071
39.0, Private,70995.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,15024.0,0.0,99.0, United-States, >50K,15,8796
60.0, Private,152369.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K,595,31041
45.0, Federal-gov,60267.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,325,13674
30.0, Private,89735.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,382,13502
42.0, Self-emp-not-inc,238188.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,96.0, United-States, <=50K,544,29775
54.0, Self-emp-inc,175339.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,131,3723
63.0, Self-emp-not-inc,174181.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K,856,22492
38.0, Private,199256.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,639,7026
47.0, Private,191957.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,226,13644
21.0, ?,199177.0, HS-grad,9.0, Never-married, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,945,15999
26.0, Private,247025.0, HS-grad,9.0, Never-married, Protective-serv, Unmarried, White, Male,0.0,0.0,44.0, United-States, <=50K,683,8482
32.0, Private,34437.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,638,11443
19.0, ?,166018.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,917,31765
50.0, Private,279337.0, Bachelors,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,55.0, United-States, >50K,281,11577
35.0, Private,335777.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K,644,10549
31.0, Private,51471.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K,950,803
39.0, Private,203204.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,25.0, United-States, >50K,333,10978
31.0, Private,340880.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,62,24309
44.0, Self-emp-not-inc,27242.0, Some-college,10.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,60.0, United-States, <=50K,747,4773
34.0, Local-gov,177675.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K,440,5601
32.0, Private,134737.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,50.0, United-States, >50K,193,9184
49.0, Local-gov,298445.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1977.0,60.0, United-States, >50K,268,30246
42.0, Private,173590.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1628.0,40.0, United-States, <=50K,881,25408
38.0, Private,353263.0, Masters,14.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, Italy, >50K,298,18083
49.0, Private,188330.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,218,1814
47.0, ?,99127.0, Assoc-voc,11.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,188,22644
57.0, Private,135339.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, >50K,387,23735
26.0, Private,187891.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,836,11202
27.0, Private,160786.0, 11th,7.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, Germany, <=50K,800,17746
39.0, Private,179668.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,202,6599
45.0, Self-emp-inc,180239.0, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7688.0,0.0,40.0, ?, >50K,408,29255
38.0, Private,192337.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,320,27892
36.0, Self-emp-not-inc,112497.0, Prof-school,15.0, Divorced, Prof-specialty, Unmarried, White, Male,25236.0,0.0,40.0, United-States, >50K,443,26346
26.0, Private,169121.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,127,19272
31.0, Private,114937.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,155,127
21.0, ?,102323.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K,590,22165
46.0, Private,155659.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K,415,22428
24.0, Private,315476.0, Assoc-acdm,12.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,784,30785
30.0, Private,141118.0, Assoc-voc,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,551,17038
47.0, Private,176239.0, Some-college,10.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,494,28540
51.0, Private,48343.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,50.0, United-States, >50K,217,27226
