age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__pair_id,__orig_row
39.0, Private,186183.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,379,21658
21.0, Private,211968.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,1762.0,28.0, United-States, <=50K,695,32020
36.0, Private,334291.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,230,6962
30.0, Private,173350.0, Assoc-voc,11.0, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,496,10735
46.0, Self-emp-inc,170850.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,53,15565
32.0, Private,195602.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,45.0, United-States, >50K,13,19363
20.0, Private,216889.0, Some-college,10.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,665,15011
40.0, Private,240124.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,38,1337
33.0, Private,255334.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,25.0, United-States, >50K,8,9502
44.0, State-gov,111483.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,144,6735
34.0, Private,213307.0, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, White, Female,7443.0,0.0,35.0, United-States, <=50K,772,32434
27.0, Private,262478.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, Black, Male,0.0,0.0,30.0, United-States, <=50K,560,2005
42.0, State-gov,160369.0, HS-grad,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,487,16054
22.0, Private,41837.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K,611,31896
20.0, Private,262749.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,898,496
64.0, Self-emp-not-inc,65991.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298.0,0.0,45.0, United-States, >50K,396,13529
57.0, Private,200453.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,239,8792
40.0, Federal-gov,56795.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,14084.0,0.0,55.0, United-States, >50K,259,197
56.0, Self-emp-not-inc,220187.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,474,17227
39.0, Private,120074.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,698,25418
62.0, ?,266037.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,769,12627
30.0, Private,190912.0, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0.0,1651.0,40.0, Vietnam, <=50K,909,19511
18.0, Private,217743.0, 11th,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,688,31935
30.0, Private,59496.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,976,14748
49.0, Private,277946.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,72,31252
41.0, State-gov,100800.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K,747,30271
56.0, ?,32604.0, Some-college,10.0, Never-married, ?, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,885,22983
50.0, Federal-gov,65160.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,745,20282
35.0, Private,283237.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,575,16095
27.0, Private,269354.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, ?, <=50K,891,6176
38.0, Private,125933.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, ?, >50K,309,29592
29.0, State-gov,67053.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, Thailand, <=50K,525,24202
45.0, Private,81132.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,0.0,55.0, United-States, >50K,338,18248
52.0, Private,155983.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,243,27434
37.0, Private,234807.0, Bachelors,13.0, Divorced, Exec-managerial, Unmarried, White, Female,7430.0,0.0,45.0, United-States, >50K,266,4478
64.0, Private,212838.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States, >50K,420,23585
49.0, Private,120629.0, Some-college,10.0, Widowed, Sales, Unmarried, White, Female,0.0,0.0,30.0, United-States, <=50K,863,10773
39.0, Self-emp-inc,189092.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,638,9440
43.0, Private,347653.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,132,13189
39.0, Private,165215.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1902.0,18.0, United-States, >50K,430,8097
42.0, State-gov,39239.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K,807,23855
50.0, Private,98975.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,365,17327
42.0, Federal-gov,170230.0, Masters,14.0, Never-married, Exec-managerial, Not-in-family, White, Female,14084.0,0.0,60.0, United-States, >50K,259,6453
54.0, Self-emp-inc,129432.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,124,20806
25.0, Private,280093.0, 11th,7.0, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K,919,15293
57.0, Self-emp-not-inc,102058.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,398,5757
58.0, ?,266792.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K,468,19438
50.0, Private,220019.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K,522,16333
30.0, Private,308812.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K,781,7820
36.0, Private,238415.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,402,6137
78.0, ?,165694.0, Masters,14.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,15.0, United-States, <=50K,859,5832
47.0, Private,176239.0, Some-college,10.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,879,28540
33.0, Private,477106.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,857,6306
20.0, ?,348148.0, 11th,7.0, Never-married, ?, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,793,26791
23.0, Private,447488.0, 9th,5.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,35.0, Mexico, <=50K,651,24860
43.0, Private,187795.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,460,28877
51.0, Private,186303.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,26,7879
38.0, Self-emp-not-inc,164526.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,2824.0,45.0, United-States, >50K,287,5713
39.0, Private,58343.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,298,30318
33.0, Private,37232.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,80.0, United-States, <=50K,700,20696
40.0, Self-emp-inc,182437.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,50.0, United-States, >50K,120,15077
37.0, Private,232614.0, HS-grad,9.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,30.0, United-States, <=50K,711,31965
40.0, Self-emp-not-inc,230478.0, Assoc-acdm,12.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,848,4432
49.0, State-gov,391585.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,40,13655
49.0, Local-gov,102359.0, 9th,5.0, Widowed, Handlers-cleaners, Unmarried, White, Male,0.0,2231.0,40.0, United-States, >50K,110,10041
21.0, Private,455361.0, 9th,5.0, Never-married, Other-service, Unmarried, White, Male,0.0,0.0,35.0, Mexico, <=50K,951,18775
57.0, Private,61474.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,45.0, United-States, >50K,491,22643
32.0, Private,134737.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,50.0, United-States, >50K,414,9184
37.0, Private,198841.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,18,18206
37.0, Private,188540.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,45.0, United-States, >50K,282,1685
30.0, Private,115426.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,93,27811
36.0, Private,184659.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,52.0, United-States, <=50K,693,2239
39.0, Private,286789.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,232,10409
38.0, Self-emp-inc,189679.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,107,27832
60.0, Private,165441.0, 7th-8th,4.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,667,21095
20.0, ?,189740.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,32.0, United-States, <=50K,585,24781
47.0, Private,176239.0, Some-college,10.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,513,28540
69.0, ?,182668.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,67,11484
51.0, Federal-gov,306784.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,4386.0,0.0,40.0, United-States, >50K,195,6661
50.0, Private,237868.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,469,19247
41.0, Private,217902.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,38,28204
20.0, ?,327462.0, 10th,6.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,601,23099
50.0, Private,213290.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1887.0,36.0, United-States, >50K,4,26963
54.0, Private,175912.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,868,13609
83.0, Self-emp-inc,240150.0, 10th,6.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,20051.0,0.0,50.0, United-States, >50K,3,23459
28.0, Self-emp-not-inc,190391.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,730,18082
42.0, ?,195124.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,60.0, Dominican-Republic, <=50K,574,22033
24.0, Private,85041.0, HS-grad,9.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,25.0, United-States, <=50K,715,10791
36.0, Private,286115.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,95,18778
18.0, Private,362600.0, 5th-6th,3.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,558,30350
45.0, Private,26502.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,72.0, United-States, >50K,78,15651
34.0, Private,187215.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024.0,0.0,36.0, United-States, >50K,130,10082
33.0, Private,213226.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,637,6502
30.0, Local-gov,101345.0, HS-grad,9.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,26.0, United-States, <=50K,715,13656
49.0, State-gov,391585.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States, >50K,80,13655
19.0, Private,127491.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,915,32158
42.0, State-gov,155657.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,25.0, United-States, <=50K,881,28490
36.0, Private,137527.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,678,9369
61.0, ?,222395.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,757,11773
29.0, Private,133696.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,8614.0,0.0,45.0, United-States, >50K,329,17387
39.0, Private,48915.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,23,30393
51.0, Private,103407.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,501,2585
70.0, ?,148065.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,4.0, United-States, >50K,139,23636
33.0, Private,157747.0, Assoc-acdm,12.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,658,7823
30.0, Private,186932.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178.0,0.0,75.0, United-States, >50K,91,15436
33.0, Private,594187.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,381,26186
38.0, Private,193961.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines, >50K,180,16673
67.0, Self-emp-inc,171564.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,20051.0,0.0,30.0, England, >50K,278,18542
41.0, Private,180572.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K,42,837
44.0, Private,106900.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, United-States, >50K,471,15001
33.0, Private,208180.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,543,4557
53.0, Private,123429.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,59,3700
33.0, Private,118941.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,32.0, United-States, >50K,114,5287
66.0, Private,180211.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,30.0, Philippines, <=50K,931,11315
31.0, Private,209538.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K,693,18872
58.0, Private,147707.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K,473,21213
27.0, Self-emp-not-inc,212041.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,730,12369
25.0, Local-gov,206002.0, HS-grad,9.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,509,18855
48.0, Private,119471.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India, >50K,15,30152
45.0, Private,358886.0, 12th,8.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,2407.0,0.0,50.0, United-States, <=50K,595,13634
52.0, Federal-gov,221532.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,325,11596
42.0, Private,119359.0, Prof-school,15.0, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,15024.0,0.0,40.0, South, >50K,382,18189
44.0, Private,164678.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,45.0, United-States, <=50K,544,13533
50.0, Private,146325.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, >50K,131,29316
32.0, Private,269182.0, Some-college,10.0, Separated, Tech-support, Unmarried, Black, Female,3887.0,0.0,40.0, United-States, <=50K,856,30911
59.0, Private,155976.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,639,17392
37.0, Self-emp-not-inc,36214.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,65.0, United-States, >50K,226,18955
27.0, Private,220754.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,70.0, United-States, <=50K,945,13734
53.0, Private,194791.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,683,16611
28.0, Self-emp-inc,219705.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013.0,0.0,55.0, United-States, <=50K,638,11138
20.0, ?,121023.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,917,28241
45.0, Private,126889.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1887.0,60.0, United-States, >50K,281,28801
38.0, Self-emp-not-inc,334366.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,0.0,0.0,15.0, United-States, <=50K,644,19690
41.0, Private,217455.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K,950,19477
67.0, Self-emp-not-inc,148690.0, Masters,14.0, Widowed, Prof-specialty, Not-in-family, White, Male,18481.0,0.0,2.0, United-States, >50K,333,19353
40.0, Private,114537.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,62,12556
36.0, State-gov,108320.0, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Male,5455.0,0.0,30.0, United-States, <=50K,747,11818
40.0, Private,284303.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688.0,0.0,40.0, United-States, >50K,440,26069
49.0, Private,101825.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1977.0,40.0, United-States, >50K,193,3966
65.0, Private,154171.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051.0,0.0,60.0, United-States, >50K,268,10455
40.0, State-gov,166327.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,35.0, United-States, <=50K,881,19782
30.0, Private,75167.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,298,16703
50.0, Private,150999.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,40.0, United-States, >50K,218,13631
47.0, Self-emp-not-inc,119199.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,35.0, United-States, >50K,188,9558
44.0, State-gov,244974.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,44.0, United-States, >50K,387,10211
36.0, Private,250791.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K,836,3928
34.0, Self-emp-inc,154227.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,75.0, United-States, <=50K,800,31718
46.0, Private,155489.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,58.0, United-States, >50K,202,1516
36.0, Private,29702.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K,408,8774
38.0, Self-emp-not-inc,190023.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,320,3262
42.0, Private,196029.0, Bachelors,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,48.0, United-States, >50K,443,14796
53.0, Federal-gov,199720.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, Germany, >50K,127,4354
43.0, Private,195258.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,155,5711
25.0, Private,201413.0, Some-college,10.0, Never-married, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,590,3298
46.0, Private,42251.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,415,32453
61.0, Self-emp-not-inc,24046.0, HS-grad,9.0, Widowed, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K,784,7004
38.0, Local-gov,210991.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1740.0,40.0, United-States, <=50K,551,21653
19.0, Private,344414.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,494,11054
35.0, Federal-gov,250504.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,60.0, United-States, >50K,217,1137
